
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
571,Wally Weir,1985,1985,1,D,14,0,3,3,1,34,0,0,0,0,3,0,0,8,0.0,,
572,Noah Welch,2006,2007,2,D,27,2,4,6,1,24,2,0,0,0,2,2,0,19,10.5,385,14:16
573,Chris Wells,1996,1996,1,C,54,2,2,4,-6,59,1,0,1,0,2,0,0,25,8.0,,
574,Brad Werenka,1998,2000,3,D,213,12,41,53,47,208,9,3,0,5,32,5,4,169,7.1,2817,19:50
575,Ryan Whitney,2006,2009,4,D,253,34,116,150,-15,223,14,19,1,4,56,58,2,403,8.4,5953,23:31
576,Jim Wiley,1973,1974,2,C,26,0,4,4,-3,2,0,0,0,0,4,0,0,19,0.0,,
577,Barry Wilkins,1975,1976,2,D,134,5,56,61,28,203,4,0,1,0,48,5,3,151,3.3,,
578,Neil Wilkinson,1996,1999,4,D,122,4,14,18,-2,169,3,1,0,0,12,1,1,88,4.5,239,9:58
579,Jason Williams,2012,2012,1,C,8,1,1,2,1,4,1,0,0,0,0,1,0,4,25.0,85,10:34
580,Landon Wilson,2004,2004,1,RW,19,5,1,6,0,31,3,2,0,0,1,0,0,35,14.3,216,11:21
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
581,Mike Wilson,2002,2002,1,D,21,1,1,2,-12,17,1,0,0,0,1,0,0,14,7.1,312,14:51
582,Mitch Wilson,1987,1987,1,C,17,2,1,3,-3,83,2,0,0,0,1,0,0,7,28.6,,
583,Scott Wilson,2015,2015,1,C/LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4:21
584,Bennett Wolf,1981,1983,3,D,30,0,1,1,-3,133,0,0,0,0,1,0,0,15,0.0,,
585,Jason Woolley,1997,1997,1,D,57,6,30,36,3,28,4,2,0,1,17,13,0,79,7.6,,
586,Bob Woytowich,1969,1972,4,D,248,22,71,93,-49,149,11,9,2,0,35,36,0,467,4.7,,
587,Tyler Wright,1997,2000,4,C,238,17,16,33,-8,317,16,1,0,3,16,0,0,160,10.6,900,8:06
588,Harry York,1999,1999,1,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,3:00
589,Scott Young,1991,1991,1,RW,43,11,16,27,3,33,7,3,1,3,9,6,1,116,9.5,,
590,Warren Young,1984,1988,4,C,152,49,52,101,-31,311,37,12,0,4,40,12,0,197,24.9,,
591,Rod Zaine,1971,1971,1,C,37,8,5,13,-8,21,6,2,0,0,5,0,0,34,23.5,,
592,Zarley Zalapski,1988,1991,4,D,190,33,102,135,20,160,16,15,2,5,47,53,2,346,9.5,,
593,Richard Zemlak,1989,1990,2,RW,50,1,5,6,-10,178,0,1,0,0,5,0,0,13,7.7,,
594,Mike Zigomanis,2009,2009,1,C,22,2,4,6,-2,27,2,0,0,0,4,0,0,23,8.7,251,11:25
595,Harry Zolnierczyk,2014,2014,1,LW,13,2,0,2,0,12,2,0,0,0,0,0,0,12,16.7,132,10:07
596,Sergei Zubov,1996,1996,1,D,64,11,55,66,28,22,6,3,2,1,24,29,2,141,7.8,,
