
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
219,Chris Evans,1970,1970,1,D,2,0,0,0,-5,0,0,0,0,0,0,0,0,0,,,
220,Daryl Evans,1987,1987,1,LW,2,1,0,1,-2,0,0,1,0,0,0,0,0,2,50.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
221,Paul Evans,1977,1978,2,C/LW,11,1,1,2,2,21,1,0,0,0,1,0,0,10,10.0,,
222,Garnet Exelby,2010,2010,1,D,51,1,3,4,-8,73,1,0,0,0,3,0,0,14,7.1,515,10:05
223,Bill Ezinicki,1945,1950,6,RW,271,56,79,135,,525,,,,,,,,,,,
224,Kelly Fairchild,1996,1997,2,C,23,0,3,3,-4,4,0,0,0,0,3,0,0,15,0.0,,
225,Jeff Farkas,2001,2002,2,RW,8,0,2,2,0,6,0,0,0,0,2,0,0,4,0.0,86,10:44
226,Dave Farrish,1980,1984,4,D,209,11,69,80,-14,215,6,5,0,0,39,28,2,310,3.5,,
227,Alex Faulkner,1962,1962,1,C,1,0,0,0,,0,,,,,,,,,,,
228,Ted Fauss,1987,1988,2,D,28,0,2,2,10,15,0,0,0,0,2,0,0,6,0.0,,
229,Paul Fenton,1991,1991,1,LW,30,5,10,15,-3,0,3,1,1,0,9,1,0,46,10.9,,
230,Tom Fergus,1986,1992,7,C,357,118,179,297,-90,324,88,26,4,10,127,48,4,723,16.3,,
231,George Ferguson,1973,1978,6,C,359,57,110,167,-9,236,43,9,5,8,94,13,3,577,9.9,,
232,Jeff Finger,2009,2010,2,D,105,8,25,33,-18,63,8,0,0,0,23,2,0,97,8.2,1890,17:59
233,Frank Finnigan,1932,1937,4,RW,154,14,26,40,,61,,,,,,,,,,,
234,Alvin Fisher,1925,1925,1,RW,9,1,0,1,,4,,,,,,,,,,,
235,Tom Fitzgerald,2003,2004,2,RW,135,11,23,34,8,109,10,1,0,1,23,0,0,170,6.5,1654,12:14
236,Fern Flaman,1951,1954,4,D,228,4,27,31,,368,,,,,,,,,,,
237,Bill Flett,1975,1975,1,RW,77,15,25,40,0,38,8,4,3,2,16,7,2,186,8.1,,
238,Gerry Foley,1955,1955,1,RW,4,0,0,0,,8,,,,,,,,,,,
239,Mike Foligno,1991,1994,4,RW,129,27,20,47,-4,203,19,8,0,3,16,4,0,195,13.8,,
240,Jack Forsey,1943,1943,1,RW,19,7,9,16,,10,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
241,Dave Fortier,1973,1973,1,D,23,1,4,5,-10,63,1,0,0,0,4,0,0,29,3.4,,
242,Alex Foster,2008,2008,1,C,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,11,3:32
243,Jimmy Fowler,1937,1939,3,D,135,18,29,47,,39,,,,,,,,,,,
